"","country","date","hhi_cumulative_deaths","hhi_new_deaths"
"1","France",2020-01-01,0,0
"2","France",2020-01-02,0,0
"3","France",2020-01-03,0,0
"4","France",2020-01-04,0,0
"5","France",2020-01-05,0,0
"6","France",2020-01-06,0,0
"7","France",2020-01-07,0,0
"8","France",2020-01-08,0,0
"9","France",2020-01-09,0,0
"10","France",2020-01-10,0,0
"11","France",2020-01-11,0,0
"12","France",2020-01-12,0,0
"13","France",2020-01-13,0,0
"14","France",2020-01-14,0,0
"15","France",2020-01-15,0,0
"16","France",2020-01-16,0,0
"17","France",2020-01-17,0,0
"18","France",2020-01-18,0,0
"19","France",2020-01-19,0,0
"20","France",2020-01-20,0,0
"21","France",2020-01-21,0,0
"22","France",2020-01-22,0,0
"23","France",2020-01-23,0,0
"24","France",2020-01-24,0,0
"25","France",2020-01-25,0,0
"26","France",2020-01-26,0,0
"27","France",2020-01-27,0,0
"28","France",2020-01-28,0,0
"29","France",2020-01-29,0,0
"30","France",2020-01-30,0,0
"31","France",2020-01-31,0,0
"32","France",2020-02-01,0,0
"33","France",2020-02-02,0,0
"34","France",2020-02-03,0,0
"35","France",2020-02-04,0,0
"36","France",2020-02-05,0,0
"37","France",2020-02-06,0,0
"38","France",2020-02-07,0,0
"39","France",2020-02-08,0,0
"40","France",2020-02-09,0,0
"41","France",2020-02-10,0,0
"42","France",2020-02-11,0,0
"43","France",2020-02-12,0,0
"44","France",2020-02-13,0,0
"45","France",2020-02-14,0,0
"46","France",2020-02-15,0,0
"47","France",2020-02-16,0,0
"48","France",2020-02-17,0,0
"49","France",2020-02-18,0,0
"50","France",2020-02-19,0,0
"51","France",2020-02-20,0,0
"52","France",2020-02-21,0,0
"53","France",2020-02-22,0,0
"54","France",2020-02-23,0,0
"55","France",2020-02-24,0,0
"56","France",2020-02-25,0,0
"57","France",2020-02-26,0,0
"58","France",2020-02-27,0,0
"59","France",2020-02-28,0,0
"60","France",2020-02-29,0,0
"61","France",2020-03-01,0,0
"62","France",2020-03-02,0,0
"63","France",2020-03-03,0,0
"64","France",2020-03-04,0,0
"65","France",2020-03-05,0,0
"66","France",2020-03-06,0,0
"67","France",2020-03-07,0,0
"68","France",2020-03-08,0,0
"69","France",2020-03-09,0,0
"70","France",2020-03-10,0,0
"71","France",2020-03-11,0,0
"72","France",2020-03-12,0,0
"73","France",2020-03-13,0,0
"74","France",2020-03-14,0,0
"75","France",2020-03-15,0,0
"76","France",2020-03-16,0,0
"77","France",2020-03-17,0,0
"78","France",2020-03-18,0.344499621244003,0.344499621244003
"79","France",2020-03-19,0.260069765919442,0.165726790674186
"80","France",2020-03-20,0.238271604938272,0.225989820873818
"81","France",2020-03-21,0.233907874222714,0.220779220779221
"82","France",2020-03-22,0.232089208460183,0.23265306122449
"83","France",2020-03-23,0.220005408328826,0.192482302246845
"84","France",2020-03-24,0.218510743801653,0.219201388888889
"85","France",2020-03-25,0.220498467722512,0.238884066358025
"86","France",2020-03-26,0.214443251601994,0.202437173216394
"87","France",2020-03-27,0.214159710052073,0.235869844856322
"88","France",2020-03-28,0.21556136074505,0.229980051296666
"89","France",2020-03-29,0.214775925913928,0.23264214674423
"90","France",2020-03-30,0.212865200092383,0.207057988599162
"91","France",2020-03-31,0.214704811953467,0.252709828474584
"92","France",2020-04-01,0.214082233008944,0.217989740660257
"93","France",2020-04-02,0.212003703307524,0.228690819100166
"94","France",2020-04-03,0.212185715557293,0.216715257531584
"95","France",2020-04-04,0.212818772419353,0.226104349525146
"96","France",2020-04-05,0.212610863665305,0.214713336314918
"97","France",2020-04-06,0.21249555036897,0.220736288504884
"98","France",2020-04-07,0.215094080556926,0.257027740601388
"99","France",2020-04-08,0.215932570683298,0.231108271462787
"100","France",2020-04-09,0.217780575803741,0.263090300688095
"101","France",2020-04-10,0.220388757324188,0.269897952534244
"102","France",2020-04-11,0.218335379352696,0.175870615416929
"103","France",2020-04-12,0.218822245679644,0.238251821019771
"104","France",2020-04-13,0.219437791537851,0.254640231677434
"105","France",2020-04-14,0.218972110402718,0.224343226926244
"106","France",2020-04-15,0.218422950995339,0.210919166073673
"107","France",2020-04-16,0.218774621924979,0.237287328970851
"108","France",2020-04-17,0.21948530300416,0.25141900867795
"109","France",2020-04-18,0.219793047814353,0.233229682405507
"110","France",2020-04-19,0.219733263024035,0.218149003473772
"111","France",2020-04-20,0.219326743512911,0.2184887590293
"112","France",2020-04-21,0.218626094789342,0.203132824549807
"113","France",2020-04-22,0.217901125281856,0.199325451577704
"114","France",2020-04-23,0.216766027394246,0.181418719822996
"115","France",2020-04-24,0.216232789790764,0.20638538027412
"116","France",2020-04-25,0.215541712302151,0.175339251096827
"117","France",2020-04-26,0.215490055561928,0.215373961218837
"118","France",2020-04-27,0.214989944253688,0.196047112898592
"119","France",2020-04-28,0.215731853088955,0.295457063711911
"120","France",2020-04-29,0.21589831620444,0.224574967160818
"121","France",2020-04-30,0.215384572344393,0.185207756232687
"122","France",2020-05-01,0.214970859443779,0.181420118343195
"123","France",2020-05-02,0.214775297252738,0.191195737619006
"124","France",2020-05-03,0.214458513577485,0.173177083333333
"125","France",2020-05-04,0.213955117946281,0.188944774678657
"126","France",2020-05-05,0.21315995631029,0.17535977792388
"127","France",2020-05-06,0.212736606783506,0.179290752976475
"128","France",2020-05-07,0.212080248757676,0.159587405972704
"129","France",2020-05-08,0.211708466040212,0.178313448583719
"130","France",2020-05-09,0.211704182980829,0.217797783933518
"131","France",2020-05-10,0.211503784383592,0.178743961352657
"132","France",2020-05-11,0.210779969466574,0.160585784623154
"133","France",2020-05-12,0.210600937703358,0.197587267460957
"134","France",2020-05-13,0.210429897971699,0.189296126613911
"135","France",2020-05-14,0.210071780023126,0.176812743737193
"136","France",2020-05-15,0.209575081975827,0.160011490950876
"137","France",2020-05-16,0.209096230003678,0.148163265306122
"138","France",2020-05-17,0.209051560551804,0.224965706447188
"139","France",2020-05-18,0.208641929557969,0.160949170467314
"140","France",2020-05-19,0.208601373496686,0.21181749315308
"141","France",2020-05-20,0.208340790596525,0.172852352873165
"142","France",2020-05-21,0.208289097194771,0.214527546937519
"143","France",2020-05-22,0.208382809980373,0.235208181154127
"144","France",2020-05-23,0.208123169051302,0.150892374256355
"145","France",2020-05-24,0.208088245668746,0.222857142857143
"146","France",2020-05-25,0.207848434445576,0.176543209876543
"147","France",2020-05-26,0.207922456478263,0.254610350981559
"148","France",2020-05-27,0.20793471909626,0.217041420118343
"149","France",2020-05-28,0.207829398256993,0.197887970615243
"150","France",2020-05-29,0.207562484776603,0.149690943294813
"151","France",2020-05-30,0.208141645230814,0.489689135118498
"152","France",2020-05-31,0.20819090646642,0.26171875
"153","France",2020-06-01,0.20819978352114,0.234131113423517
"154","France",2020-06-02,0.208130953944802,0.205399912904631
"155","France",2020-06-03,0.20819855238174,0.23151958542905
"156","France",2020-06-04,0.208041355292991,0.181818181818182
"157","France",2020-06-05,0.207898652317486,0.224007561436673
"158","France",2020-06-06,0.208157313332228,0.446409989594173
"159","France",2020-06-07,0.208143711013685,0.218934911242604
"160","France",2020-06-08,0.207951540760343,0.167352537722908
"161","France",2020-06-09,0.208199586322136,0.344250622997508
"162","France",2020-06-10,0.208117358191156,0.210059171597633
"163","France",2020-06-11,0.20812753659256,0.263313609467456
"164","France",2020-06-12,0.208180623184098,0.311224489795918
"165","France",2020-06-13,0.208387897336921,0.491735537190083
"166","France",2020-06-14,0.208365029117439,0.209876543209877
"167","France",2020-06-15,0.208380625423061,0.231866825208086
"168","France",2020-06-16,0.208489708503702,0.293885601577909
"169","France",2020-06-17,0.208439092033871,0.24234693877551
"170","France",2020-06-18,0.208239143972329,0.198902606310014
"171","France",2020-06-19,0.208138257507515,0.224489795918367
"172","France",2020-06-20,0.20820956975731,0.3203125
"173","France",2020-06-21,0.208169758050781,0.183673469387755
"174","France",2020-06-22,0.208151506760903,0.206049149338374
"175","France",2020-06-23,0.208276985604242,0.355029585798817
"176","France",2020-06-24,0.208089167123554,0.140495867768595
"177","France",2020-06-25,0.20805016184201,0.197278911564626
"178","France",2020-06-26,0.207871820483549,0.104166666666667
"179","France",2020-06-27,0.207859145716881,0.204081632653061
"180","France",2020-06-28,0.207796444830664,0.155709342560554
"181","France",2020-06-29,0.207746566451284,0.176470588235294
"182","France",2020-06-30,0.207684117167035,0.155709342560554
"183","France",2020-07-01,0.207671669869804,0.204081632653061
"184","France",2020-07-02,0.207678217875101,0.239669421487603
"185","France",2020-07-03,0.207662370032546,0.216049382716049
"186","France",2020-07-04,0.207705797400454,0.333333333333333
"187","France",2020-07-05,0.207672298024242,0.5
"188","France",2020-07-06,0.207620278804774,0.254437869822485
"189","France",2020-07-07,0.207668105987372,0.373702422145329
"190","France",2020-07-08,0.207568145733607,0.40234375
"191","France",2020-07-09,0.207552416224348,0.244897959183673
"192","France",2020-07-10,0.207228889740308,0.2672
"193","France",2020-07-11,0.207190446828938,0.388888888888889
"194","France",2020-07-12,0.207174215567901,1
"195","France",2020-07-13,0.207170050065434,0.253086419753086
"196","France",2020-07-14,0.20715042243703,0.277777777777778
"197","France",2020-07-15,0.207069008296363,0.23
"198","France",2020-07-16,0.207008878324137,0.179012345679012
"199","France",2020-07-17,0.206893925495905,0.193877551020408
"200","France",2020-07-18,0.206847722886009,0.25
"201","France",2020-07-19,0.206835724698043,1
"202","France",2020-07-20,0.206795067664576,0.265625
"203","France",2020-07-21,0.206767575304205,0.242603550295858
"204","France",2020-07-22,0.20670126325608,0.306122448979592
"205","Germany",2020-01-01,0,0
"206","Germany",2020-01-02,0,0
"207","Germany",2020-01-03,0,0
"208","Germany",2020-01-04,0,0
"209","Germany",2020-01-05,0,0
"210","Germany",2020-01-06,0,0
"211","Germany",2020-01-07,0,0
"212","Germany",2020-01-08,0,0
"213","Germany",2020-01-09,0,0
"214","Germany",2020-01-10,0,0
"215","Germany",2020-01-11,0,0
"216","Germany",2020-01-12,0,0
"217","Germany",2020-01-13,0,0
"218","Germany",2020-01-14,0,0
"219","Germany",2020-01-15,0,0
"220","Germany",2020-01-16,0,0
"221","Germany",2020-01-17,0,0
"222","Germany",2020-01-18,0,0
"223","Germany",2020-01-19,0,0
"224","Germany",2020-01-20,0,0
"225","Germany",2020-01-21,0,0
"226","Germany",2020-01-22,0,0
"227","Germany",2020-01-23,0,0
"228","Germany",2020-01-24,0,0
"229","Germany",2020-01-25,0,0
"230","Germany",2020-01-26,0,0
"231","Germany",2020-01-27,0,0
"232","Germany",2020-01-28,0,0
"233","Germany",2020-01-29,0,0
"234","Germany",2020-01-30,0,0
"235","Germany",2020-01-31,0,0
"236","Germany",2020-02-01,0,0
"237","Germany",2020-02-02,0,0
"238","Germany",2020-02-03,0,0
"239","Germany",2020-02-04,0,0
"240","Germany",2020-02-05,0,0
"241","Germany",2020-02-06,0,0
"242","Germany",2020-02-07,0,0
"243","Germany",2020-02-08,0,0
"244","Germany",2020-02-09,0,0
"245","Germany",2020-02-10,0,0
"246","Germany",2020-02-11,0,0
"247","Germany",2020-02-12,0,0
"248","Germany",2020-02-13,0,0
"249","Germany",2020-02-14,0,0
"250","Germany",2020-02-15,0,0
"251","Germany",2020-02-16,0,0
"252","Germany",2020-02-17,0,0
"253","Germany",2020-02-18,0,0
"254","Germany",2020-02-19,0,0
"255","Germany",2020-02-20,0,0
"256","Germany",2020-02-21,0,0
"257","Germany",2020-02-22,0,0
"258","Germany",2020-02-23,0,0
"259","Germany",2020-02-24,0,0
"260","Germany",2020-02-25,0,0
"261","Germany",2020-02-26,0,0
"262","Germany",2020-02-27,0,0
"263","Germany",2020-02-28,0,0
"264","Germany",2020-02-29,0,0
"265","Germany",2020-03-01,0,0
"266","Germany",2020-03-02,0,0
"267","Germany",2020-03-03,0,0
"268","Germany",2020-03-04,0.5,0.5
"269","Germany",2020-03-05,0.333333333333333,1
"270","Germany",2020-03-06,0.306122448979592,0.375
"271","Germany",2020-03-07,0.355371900826446,0.625
"272","Germany",2020-03-08,0.361111111111111,1
"273","Germany",2020-03-09,0.418282548476454,0.591836734693878
"274","Germany",2020-03-10,0.315689981096408,0.625
"275","Germany",2020-03-11,0.313131313131313,0.36
"276","Germany",2020-03-12,0.276937618147448,0.218934911242604
"277","Germany",2020-03-13,0.277315296566077,0.296875
"278","Germany",2020-03-14,0.267697798929209,0.295
"279","Germany",2020-03-15,0.266447018811776,0.28
"280","Germany",2020-03-16,0.267793544010402,0.277777777777778
"281","Germany",2020-03-17,0.261004181429347,0.244834710743802
"282","Germany",2020-03-18,0.249083176942546,0.22314453125
"283","Germany",2020-03-19,0.246234418282549,0.239606953892668
"284","Germany",2020-03-20,0.235375,0.216796875
"285","Germany",2020-03-21,0.226974708649543,0.252376641014034
"286","Germany",2020-03-22,0.224733764235149,0.214335180055402
"287","Germany",2020-03-23,0.221337489143757,0.227961432506887
"288","Germany",2020-03-24,0.212389698399205,0.186262626262626
"289","Germany",2020-03-25,0.203776466528405,0.179881016765819
"290","Germany",2020-03-26,0.2075076691751,0.232336577560517
"291","Germany",2020-03-27,0.197916169291835,0.163189790804732
"292","Germany",2020-03-28,0.200027143451686,0.222489594172737
"293","Germany",2020-03-29,0.199167080026455,0.198916029959728
"294","Germany",2020-03-30,0.194796045080593,0.165695472291824
"295","Germany",2020-03-31,0.195667639729441,0.206570123713724
"296","Germany",2020-04-01,0.195262241194736,0.194661188075621
"297","Germany",2020-04-02,0.194060383389925,0.188178255189432
"298","Germany",2020-04-03,0.188729917575609,0.149835492965117
"299","Germany",2020-04-04,0.188262187972111,0.188704706372345
"300","Germany",2020-04-05,0.187922590314973,0.18953024996981
"301","Germany",2020-04-06,0.185509525476262,0.164090468265466
"302","Germany",2020-04-07,0.182578417291049,0.151009358528452
"303","Germany",2020-04-08,0.182214630529796,0.179492630385488
"304","Germany",2020-04-09,0.180919086512347,0.164615562671193
"305","Germany",2020-04-10,0.18028733834718,0.166420118343195
"306","Germany",2020-04-11,0.180724581597345,0.200415831291305
"307","Germany",2020-04-12,0.180642271155236,0.18441231049333
"308","Germany",2020-04-13,0.179831011121694,0.156751933372992
"309","Germany",2020-04-14,0.179774621305288,0.189546334483629
"310","Germany",2020-04-15,0.179740031767064,0.18141592920354
"311","Germany",2020-04-16,0.179265078320663,0.165308921922679
"312","Germany",2020-04-17,0.178995923522067,0.171639546927729
"313","Germany",2020-04-18,0.178692330924263,0.166723584454614
"314","Germany",2020-04-19,0.179279414901985,0.220195346164895
"315","Germany",2020-04-20,0.178390401968921,0.150462962962963
"316","Germany",2020-04-21,0.177665097365089,0.144120624433907
"317","Germany",2020-04-22,0.177105701970615,0.154070308140616
"318","Germany",2020-04-23,0.17691463625726,0.173305588585018
"319","Germany",2020-04-24,0.176444380141942,0.147675736961451
"320","Germany",2020-04-25,0.176195724719208,0.173529883031565
"321","Germany",2020-04-26,0.176219564216327,0.211734693877551
"322","Germany",2020-04-27,0.175681717466748,0.161431701972243
"323","Germany",2020-04-28,0.175021573689602,0.132831277038936
"324","Germany",2020-04-29,0.174978393507083,0.186440677966102
"325","Germany",2020-04-30,0.174231517464932,0.118079584775087
"326","Germany",2020-05-01,0.174785368964534,0.323456790123457
"327","Germany",2020-05-02,0.174591369495741,0.169550173010381
"328","Germany",2020-05-03,0.174639222891253,0.235555555555556
"329","Germany",2020-05-04,0.174123757954831,0.12625
"330","Germany",2020-05-05,0.173782256055363,0.133585722011898
"331","Germany",2020-05-06,0.173764852682774,0.186061801446417
"332","Germany",2020-05-07,0.173644653848757,0.169270833333333
"333","Germany",2020-05-08,0.173610949856715,0.198412698412698
"334","Germany",2020-05-09,0.173554403066408,0.187145557655955
"335","Germany",2020-05-10,0.173560786431281,0.23469387755102
"336","Germany",2020-05-11,0.173509998930975,0.20226843100189
"337","Germany",2020-05-12,0.173476720453455,0.177777777777778
"338","Germany",2020-05-13,0.173446206784503,0.180473372781065
"339","Germany",2020-05-14,0.173412925246883,0.19
"340","Germany",2020-05-15,0.173336263659549,0.168888888888889
"341","Germany",2020-05-16,0.173290120537071,0.185185185185185
"342","Germany",2020-05-17,0.173202543358125,0.1875
"343","Germany",2020-05-18,0.173239076458561,0.256235827664399
"344","Germany",2020-05-19,0.173014265941636,0.187928669410151
"345","Germany",2020-05-20,0.173064915809298,0.202479338842975
"346","Germany",2020-05-21,0.173038422872119,0.224489795918367
"347","Germany",2020-05-22,0.173020636584519,0.218934911242604
"348","Germany",2020-05-23,0.17295857605779,0.24
"349","Germany",2020-05-24,0.172908810957363,0.44
"350","Germany",2020-05-25,0.172844532621137,0.195266272189349
"351","Germany",2020-05-26,0.172892233697968,0.217777777777778
"352","Germany",2020-05-27,0.172850681322824,0.206611570247934
"353","Germany",2020-05-28,0.172783131394505,0.25
"354","Germany",2020-05-29,0.172692818984033,0.183673469387755
"355","Germany",2020-05-30,0.17256806698601,0.625
"356","Germany",2020-05-31,0.172560016077635,0.5
"357","Germany",2020-06-01,0.172492083279414,0.2
"358","Germany",2020-06-02,0.17246128836321,0.222222222222222
"359","Germany",2020-06-03,0.172437776840953,0.190082644628099
"360","Germany",2020-06-04,0.172439672709163,0.26530612244898
"361","Germany",2020-06-05,0.172372176557179,0.222222222222222
"362","Germany",2020-06-06,0.172370893409351,0.375
"363","Germany",2020-06-07,0.172455091450996,0.625
"364","Germany",2020-06-08,0.172439166204445,0.555555555555556
"365","Germany",2020-06-09,0.172442547369487,1
"366","Germany",2020-06-10,0.172301556583666,0.135802469135802
"367","Germany",2020-06-11,0.172308562641765,1
"368","Germany",2020-06-12,0.172129334610868,0.24
"369","Germany",2020-06-13,0.172132728992366,1
"370","Germany",2020-06-14,0.172113235774259,0.722222222222222
"371","Germany",2020-06-15,0.172123441698106,0.375
"372","Germany",2020-06-16,0.172151378553309,0.32
"373","Germany",2020-06-17,0.172065821470095,0.68
"374","Germany",2020-06-18,0.172069078255325,0.5
"375","Germany",2020-06-19,0.171875954641127,0.388888888888889
"376","Germany",2020-06-20,0.171886876256383,1
"377","Germany",2020-06-21,0.17188710293982,0.333333333333333
"378","Germany",2020-06-22,0.171857163451818,0.5
"379","Germany",2020-06-23,0.171918607769834,0.388888888888889
"380","Germany",2020-06-24,0.171947700857431,0.5
"381","Germany",2020-06-25,0.171938687634397,0.28
"382","Germany",2020-06-26,0.171904953554286,0.375
"383","Germany",2020-06-27,0.171934011770734,0.5
"384","Germany",2020-06-28,0.171934011770734,0
"385","Germany",2020-06-29,0.171814537971865,0.625
"386","Germany",2020-06-30,0.171782136503391,1
"387","Germany",2020-07-01,0.171785613664178,0.25
"388","Germany",2020-07-02,0.171701385927363,0.25
"389","Germany",2020-07-03,0.171694988696368,0.722222222222222
"390","Germany",2020-07-04,0.171701756620847,1
"391","Germany",2020-07-05,0.171652352538701,0.333333333333333
"392","Germany",2020-07-06,0.171595603292046,0.5
"393","Germany",2020-07-07,0.171614027210596,0.625
"394","Germany",2020-07-08,0.171595265729546,0.333333333333333
"395","Germany",2020-07-09,0.171571408913143,0.28
"396","Germany",2020-07-10,0.171547305246429,0.555555555555556
"397","Germany",2020-07-11,0.171547305246429,0
"398","Germany",2020-07-12,0.171547305246429,0
"399","Germany",2020-07-13,0.17155079057005,0.44
"400","Germany",2020-07-14,0.171533019432735,0.5
"401","Germany",2020-07-15,0.171557085416489,0.333333333333333
"402","Germany",2020-07-16,0.171619394388535,0.52
"403","Germany",2020-07-17,0.171490354705095,0.222222222222222
"404","Germany",2020-07-18,0.171490354705095,0
"405","Germany",2020-07-19,0.171494488410435,0.25
"406","Germany",2020-07-20,0.171484462863998,0.375
"407","Germany",2020-07-21,0.17145335867766,0.333333333333333
"408","Germany",2020-07-22,0.171396076781547,0.28125
"409","Italy",2020-01-01,0,0
"410","Italy",2020-01-02,0,0
"411","Italy",2020-01-03,0,0
"412","Italy",2020-01-04,0,0
"413","Italy",2020-01-05,0,0
"414","Italy",2020-01-06,0,0
"415","Italy",2020-01-07,0,0
"416","Italy",2020-01-08,0,0
"417","Italy",2020-01-09,0,0
"418","Italy",2020-01-10,0,0
"419","Italy",2020-01-11,0,0
"420","Italy",2020-01-12,0,0
"421","Italy",2020-01-13,0,0
"422","Italy",2020-01-14,0,0
